duration_minutes,dest_start_candidate,rejection_reason
360,2009-06-21 20:02:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
360,2009-06-21 20:52:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
360,2009-06-21 23:20:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
360,2009-06-21 23:59:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
360,2009-06-22 03:25:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
360,2009-06-22 03:44:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
360,2009-06-22 03:45:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
360,2009-06-22 04:26:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
360,2009-06-22 04:33:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
360,2009-06-22 05:43:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
360,2009-06-22 06:06:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
360,2009-06-22 06:11:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
360,2009-06-22 06:17:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
360,2009-06-22 07:09:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
360,2009-06-22 07:36:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
360,2009-06-22 07:57:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
360,2009-06-22 09:51:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
360,2009-06-22 10:00:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
360,2009-06-22 10:02:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
360,2009-06-22 10:11:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
360,2009-06-22 10:16:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
360,2009-06-22 10:39:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
360,2009-06-22 11:38:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
360,2009-06-22 11:56:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
360,2009-06-22 12:14:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
360,2009-06-22 12:45:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
360,2009-06-22 12:54:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
360,2009-06-22 14:21:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
360,2009-06-22 15:25:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
360,2009-06-22 16:28:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
360,2009-06-22 19:47:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
360,2009-06-22 20:29:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
360,2009-06-22 20:56:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
360,2009-06-22 23:28:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
360,2009-06-23 01:28:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
360,2009-06-23 01:44:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
360,2009-06-23 02:32:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
360,2009-06-23 02:41:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
360,2009-06-23 03:15:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
360,2009-06-23 04:48:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
360,2009-06-23 05:36:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
360,2009-06-23 06:16:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
360,2009-06-23 10:08:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
360,2009-06-23 11:06:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
360,2009-06-23 14:07:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
360,2009-06-23 16:05:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
360,2009-06-23 20:35:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
360,2009-06-23 20:53:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
360,2009-06-23 21:22:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
360,2009-06-24 00:46:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
360,2009-06-24 03:31:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
360,2009-06-24 06:07:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
360,2009-06-24 06:21:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
360,2009-06-24 09:59:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
360,2009-06-24 10:59:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
360,2009-06-24 15:31:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
360,2009-06-24 15:35:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
360,2009-06-24 16:08:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
360,2009-06-24 16:23:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
360,2009-06-24 16:51:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
360,2009-06-24 18:51:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
360,2009-06-24 19:53:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
360,2009-06-24 20:57:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
360,2009-06-24 23:56:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
360,2009-06-25 01:55:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
360,2009-06-25 03:40:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
360,2009-06-25 04:15:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
360,2009-06-25 05:32:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
360,2009-06-25 06:01:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
360,2009-06-25 06:17:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
360,2009-06-25 06:38:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
360,2009-06-25 07:51:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
360,2009-06-25 08:14:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
360,2009-06-25 08:41:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
360,2009-06-25 08:47:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
360,2009-06-25 09:14:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
360,2009-06-25 09:23:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
360,2009-06-25 09:59:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
360,2009-06-25 12:19:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
360,2009-06-25 13:19:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
360,2009-06-25 13:34:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
360,2009-06-25 14:18:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
360,2009-06-25 14:38:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
360,2009-06-25 15:29:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
360,2009-07-10 18:48:00,destino_contiene_valores_imputados
360,2009-07-10 22:16:00,destino_contiene_valores_imputados
360,2009-07-11 16:46:00,origen_DAILY_contiene_valores_imputados
360,2009-07-11 17:44:00,origen_DAILY_contiene_valores_imputados
360,2009-07-11 17:50:00,origen_DAILY_contiene_valores_imputados
360,2009-07-11 18:27:00,origen_DAILY_contiene_valores_imputados
360,2009-07-11 20:38:00,origen_DAILY_contiene_valores_imputados
360,2009-07-11 20:44:00,origen_DAILY_contiene_valores_imputados
360,2009-07-11 21:08:00,origen_DAILY_contiene_valores_imputados
360,2009-07-11 21:21:00,origen_DAILY_contiene_valores_imputados
360,2009-07-11 21:29:00,origen_DAILY_contiene_valores_imputados
360,2009-07-11 22:26:00,origen_DAILY_contiene_valores_imputados
360,2009-07-17 16:42:00,origen_WEEKLY_contiene_valores_imputados
360,2009-07-17 16:58:00,origen_WEEKLY_contiene_valores_imputados
360,2009-07-17 17:20:00,origen_WEEKLY_contiene_valores_imputados
360,2009-07-17 17:44:00,origen_WEEKLY_contiene_valores_imputados
360,2009-07-17 20:33:00,origen_WEEKLY_contiene_valores_imputados
360,2009-07-17 20:35:00,origen_WEEKLY_contiene_valores_imputados
360,2009-07-17 21:38:00,origen_WEEKLY_contiene_valores_imputados
360,2009-08-12 23:17:00,destino_contiene_valores_imputados
360,2009-08-13 00:09:00,destino_contiene_valores_imputados
360,2009-08-13 01:47:00,destino_contiene_valores_imputados
360,2009-08-13 02:09:00,destino_contiene_valores_imputados
360,2009-08-13 02:16:00,destino_contiene_valores_imputados
360,2009-08-13 03:48:00,destino_contiene_valores_imputados
360,2009-08-13 05:04:00,destino_contiene_valores_imputados
360,2009-08-13 07:03:00,destino_contiene_valores_imputados
360,2009-08-13 08:38:00,destino_contiene_valores_imputados
360,2009-08-13 08:54:00,destino_contiene_valores_imputados
360,2009-08-13 13:58:00,destino_contiene_valores_imputados
360,2009-08-13 14:07:00,destino_contiene_valores_imputados
360,2009-08-13 15:24:00,destino_contiene_valores_imputados
360,2009-08-13 15:28:00,destino_contiene_valores_imputados
360,2009-08-13 17:43:00,destino_contiene_valores_imputados
360,2009-08-13 17:44:00,destino_contiene_valores_imputados
360,2009-08-13 18:15:00,destino_contiene_valores_imputados
360,2009-08-13 18:46:00,destino_contiene_valores_imputados
360,2009-08-14 00:25:00,origen_DAILY_contiene_valores_imputados
360,2009-08-14 04:23:00,origen_DAILY_contiene_valores_imputados
360,2009-08-14 04:54:00,origen_DAILY_contiene_valores_imputados
360,2009-08-14 05:05:00,origen_DAILY_contiene_valores_imputados
360,2009-08-14 05:24:00,origen_DAILY_contiene_valores_imputados
360,2009-08-14 10:01:00,origen_DAILY_contiene_valores_imputados
360,2009-08-14 10:08:00,origen_DAILY_contiene_valores_imputados
360,2009-08-14 11:15:00,origen_DAILY_contiene_valores_imputados
360,2009-08-14 11:41:00,origen_DAILY_contiene_valores_imputados
360,2009-08-14 11:46:00,origen_DAILY_contiene_valores_imputados
360,2009-08-14 12:58:00,origen_DAILY_contiene_valores_imputados
360,2009-08-14 14:46:00,origen_DAILY_contiene_valores_imputados
360,2009-08-14 17:49:00,origen_DAILY_contiene_valores_imputados
360,2009-08-14 18:47:00,origen_DAILY_contiene_valores_imputados
360,2009-08-19 23:53:00,origen_WEEKLY_contiene_valores_imputados
360,2009-08-20 00:25:00,origen_WEEKLY_contiene_valores_imputados
360,2009-08-20 00:53:00,origen_WEEKLY_contiene_valores_imputados
360,2009-08-20 01:17:00,origen_WEEKLY_contiene_valores_imputados
360,2009-08-20 01:42:00,origen_WEEKLY_contiene_valores_imputados
360,2009-08-20 02:35:00,origen_WEEKLY_contiene_valores_imputados
360,2009-08-20 04:18:00,origen_WEEKLY_contiene_valores_imputados
360,2009-08-20 04:33:00,origen_WEEKLY_contiene_valores_imputados
360,2009-08-20 04:56:00,origen_WEEKLY_contiene_valores_imputados
360,2009-08-20 05:12:00,origen_WEEKLY_contiene_valores_imputados
360,2009-08-20 06:08:00,origen_WEEKLY_contiene_valores_imputados
360,2009-08-20 07:08:00,origen_WEEKLY_contiene_valores_imputados
360,2009-08-20 08:35:00,origen_WEEKLY_contiene_valores_imputados
360,2009-08-20 08:50:00,origen_WEEKLY_contiene_valores_imputados
360,2009-08-20 12:42:00,origen_WEEKLY_contiene_valores_imputados
360,2009-08-20 12:59:00,origen_WEEKLY_contiene_valores_imputados
360,2009-08-20 13:53:00,origen_WEEKLY_contiene_valores_imputados
360,2009-08-20 14:49:00,origen_WEEKLY_contiene_valores_imputados
360,2009-08-20 16:48:00,origen_WEEKLY_contiene_valores_imputados
360,2009-08-20 17:35:00,origen_WEEKLY_contiene_valores_imputados
360,2009-08-20 18:02:00,origen_WEEKLY_contiene_valores_imputados
360,2009-08-20 18:43:00,origen_WEEKLY_contiene_valores_imputados
360,2009-09-13 12:55:00,destino_contiene_valores_imputados
360,2009-09-13 12:59:00,destino_contiene_valores_imputados
360,2009-09-13 13:09:00,destino_contiene_valores_imputados
360,2009-09-13 16:08:00,destino_contiene_valores_imputados
360,2009-09-13 17:17:00,destino_contiene_valores_imputados
360,2009-09-13 18:24:00,destino_contiene_valores_imputados
360,2009-09-14 14:22:00,origen_DAILY_contiene_valores_imputados
360,2009-09-14 15:14:00,origen_DAILY_contiene_valores_imputados
360,2009-09-14 16:50:00,origen_DAILY_contiene_valores_imputados
360,2009-09-14 17:31:00,origen_DAILY_contiene_valores_imputados
360,2009-09-20 14:12:00,origen_WEEKLY_contiene_valores_imputados
360,2009-09-20 14:34:00,origen_WEEKLY_contiene_valores_imputados
360,2009-09-20 14:55:00,origen_WEEKLY_contiene_valores_imputados
360,2009-09-20 15:47:00,origen_WEEKLY_contiene_valores_imputados
360,2009-09-20 17:28:00,origen_WEEKLY_contiene_valores_imputados
360,2009-09-30 03:26:00,destino_contiene_valores_imputados
360,2009-09-30 03:28:00,destino_contiene_valores_imputados
360,2009-09-30 04:34:00,destino_contiene_valores_imputados
360,2009-09-30 04:53:00,destino_contiene_valores_imputados
360,2009-09-30 06:35:00,destino_contiene_valores_imputados
360,2009-09-30 07:54:00,destino_contiene_valores_imputados
360,2009-09-30 07:55:00,destino_contiene_valores_imputados
360,2009-10-01 05:24:00,origen_DAILY_contiene_valores_imputados
360,2009-10-01 06:28:00,origen_DAILY_contiene_valores_imputados
360,2009-10-01 07:24:00,origen_DAILY_contiene_valores_imputados
360,2009-10-01 08:40:00,origen_DAILY_contiene_valores_imputados
360,2009-10-07 02:54:00,origen_WEEKLY_contiene_valores_imputados
360,2009-10-07 04:12:00,origen_WEEKLY_contiene_valores_imputados
360,2009-10-07 04:29:00,origen_WEEKLY_contiene_valores_imputados
360,2009-10-07 05:30:00,origen_WEEKLY_contiene_valores_imputados
360,2009-10-07 05:33:00,origen_WEEKLY_contiene_valores_imputados
360,2009-10-07 06:51:00,origen_WEEKLY_contiene_valores_imputados
360,2009-10-07 07:51:00,origen_WEEKLY_contiene_valores_imputados
360,2009-10-07 08:06:00,origen_WEEKLY_contiene_valores_imputados
360,2009-10-11 11:24:00,destino_contiene_valores_imputados
360,2009-10-11 11:51:00,destino_contiene_valores_imputados
360,2009-10-11 12:41:00,destino_contiene_valores_imputados
360,2009-10-11 14:34:00,destino_contiene_valores_imputados
360,2009-10-11 15:36:00,destino_contiene_valores_imputados
360,2009-10-11 16:10:00,destino_contiene_valores_imputados
360,2009-10-11 16:45:00,destino_contiene_valores_imputados
360,2009-10-12 11:48:00,origen_DAILY_contiene_valores_imputados
360,2009-10-12 13:53:00,origen_DAILY_contiene_valores_imputados
360,2009-10-12 14:08:00,origen_DAILY_contiene_valores_imputados
360,2009-10-12 16:52:00,origen_DAILY_contiene_valores_imputados
360,2009-10-18 12:31:00,origen_WEEKLY_contiene_valores_imputados
360,2009-10-18 12:46:00,origen_WEEKLY_contiene_valores_imputados
360,2009-10-18 13:12:00,origen_WEEKLY_contiene_valores_imputados
360,2009-10-18 13:13:00,origen_WEEKLY_contiene_valores_imputados
360,2009-10-18 13:57:00,origen_WEEKLY_contiene_valores_imputados
360,2009-10-18 17:03:00,origen_WEEKLY_contiene_valores_imputados
360,2009-11-09 14:51:00,destino_contiene_valores_imputados
360,2009-11-09 15:24:00,destino_contiene_valores_imputados
360,2009-11-09 15:28:00,destino_contiene_valores_imputados
360,2009-11-09 17:07:00,destino_contiene_valores_imputados
360,2009-11-09 17:17:00,destino_contiene_valores_imputados
360,2009-11-09 18:46:00,destino_contiene_valores_imputados
360,2009-11-09 18:48:00,destino_contiene_valores_imputados
360,2009-11-10 17:17:00,origen_DAILY_contiene_valores_imputados
360,2009-11-10 18:14:00,origen_DAILY_contiene_valores_imputados
360,2009-11-10 18:28:00,origen_DAILY_contiene_valores_imputados
360,2009-11-10 19:42:00,origen_DAILY_contiene_valores_imputados
360,2009-11-10 20:22:00,origen_DAILY_contiene_valores_imputados
360,2009-11-10 20:25:00,origen_DAILY_contiene_valores_imputados
360,2009-11-16 16:15:00,origen_WEEKLY_contiene_valores_imputados
360,2009-11-16 16:18:00,origen_WEEKLY_contiene_valores_imputados
360,2009-11-16 16:58:00,origen_WEEKLY_contiene_valores_imputados
360,2009-11-16 17:00:00,origen_WEEKLY_contiene_valores_imputados
360,2009-11-16 18:35:00,origen_WEEKLY_contiene_valores_imputados
360,2009-11-16 19:09:00,origen_WEEKLY_contiene_valores_imputados
360,2009-12-10 03:22:00,destino_contiene_valores_imputados
360,2009-12-10 03:58:00,destino_contiene_valores_imputados
360,2009-12-10 04:45:00,destino_contiene_valores_imputados
360,2009-12-10 05:20:00,destino_contiene_valores_imputados
360,2009-12-10 05:25:00,destino_contiene_valores_imputados
360,2009-12-10 05:27:00,destino_contiene_valores_imputados
360,2009-12-10 06:57:00,destino_contiene_valores_imputados
360,2009-12-11 03:02:00,origen_DAILY_contiene_valores_imputados
360,2009-12-11 03:56:00,origen_DAILY_contiene_valores_imputados
360,2009-12-11 04:28:00,origen_DAILY_contiene_valores_imputados
360,2009-12-11 06:57:00,origen_DAILY_contiene_valores_imputados
1440,2009-06-18 20:39:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
1440,2009-06-18 20:40:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
1440,2009-06-18 22:03:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
1440,2009-06-19 02:56:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
1440,2009-06-19 04:17:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
1440,2009-06-19 05:28:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
1440,2009-06-19 05:40:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
1440,2009-06-19 08:57:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
1440,2009-06-19 09:15:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
1440,2009-06-19 10:54:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
1440,2009-06-19 15:33:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
1440,2009-06-19 16:15:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
1440,2009-06-19 18:18:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
1440,2009-06-19 18:33:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
1440,2009-06-19 18:55:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
1440,2009-06-19 20:56:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
1440,2009-06-19 21:34:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
1440,2009-06-19 21:39:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
1440,2009-06-19 23:00:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
1440,2009-06-20 00:51:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
1440,2009-06-20 03:13:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
1440,2009-06-20 03:25:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
1440,2009-06-20 04:07:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
1440,2009-06-20 04:33:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
1440,2009-06-20 05:05:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
1440,2009-06-20 05:53:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
1440,2009-06-20 06:26:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
1440,2009-06-20 06:36:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
1440,2009-06-20 07:09:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
1440,2009-06-20 10:25:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
1440,2009-06-20 11:19:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
1440,2009-06-20 11:52:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
1440,2009-06-20 14:36:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
1440,2009-06-20 15:18:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
1440,2009-06-20 16:12:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
1440,2009-06-20 17:01:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
1440,2009-06-20 17:02:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
1440,2009-06-20 18:44:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
1440,2009-06-20 20:40:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
1440,2009-06-20 23:43:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
1440,2009-06-21 00:36:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
1440,2009-06-21 01:38:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
1440,2009-06-21 02:34:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
1440,2009-06-21 03:39:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
1440,2009-06-21 04:11:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
1440,2009-06-21 04:25:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
1440,2009-06-21 05:51:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
1440,2009-06-21 06:31:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
1440,2009-06-21 07:05:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
1440,2009-06-21 07:25:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
1440,2009-06-21 09:35:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
1440,2009-06-21 15:26:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
1440,2009-06-21 16:34:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
1440,2009-06-21 17:29:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
1440,2009-06-21 18:26:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
1440,2009-06-21 20:26:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
1440,2009-06-21 20:43:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
1440,2009-06-21 21:51:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
1440,2009-06-22 00:55:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
1440,2009-06-22 01:58:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
1440,2009-06-22 02:26:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
1440,2009-06-22 03:08:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
1440,2009-06-22 03:26:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
1440,2009-06-22 04:14:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
1440,2009-06-22 04:19:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
1440,2009-06-22 04:36:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
1440,2009-06-22 04:48:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
1440,2009-06-22 05:47:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
1440,2009-06-22 05:54:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
1440,2009-06-22 05:56:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
1440,2009-06-22 06:08:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
1440,2009-06-22 06:41:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
1440,2009-06-22 07:57:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
1440,2009-06-22 08:45:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
1440,2009-06-22 08:59:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
1440,2009-06-22 10:35:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
1440,2009-06-22 12:01:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
1440,2009-06-22 13:02:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
1440,2009-06-22 13:55:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
1440,2009-06-22 14:01:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
1440,2009-06-22 14:34:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
1440,2009-06-22 16:45:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
1440,2009-06-22 16:52:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
1440,2009-06-22 17:16:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
1440,2009-06-22 18:42:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
1440,2009-06-22 20:36:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
1440,2009-06-22 21:29:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
1440,2009-06-23 01:00:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
1440,2009-06-23 01:49:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
1440,2009-06-23 02:54:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
1440,2009-06-23 03:06:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
1440,2009-06-23 03:11:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
1440,2009-06-23 10:19:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
1440,2009-06-23 11:02:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
1440,2009-06-23 12:30:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
1440,2009-06-23 12:57:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
1440,2009-06-23 13:05:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
1440,2009-06-23 14:24:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
1440,2009-06-23 15:03:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
1440,2009-06-23 15:10:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
1440,2009-06-23 15:19:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
1440,2009-06-23 16:13:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
1440,2009-06-23 16:43:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
1440,2009-06-23 18:44:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
1440,2009-06-23 19:11:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
1440,2009-06-23 20:43:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
1440,2009-06-23 20:47:00,destino_dentro_del_calentamiento_de_7_dias_del_pool_para_H
