episode_id,max_relative_kw_clean,max_relative_kw_ramp,max_ED_signed_clean,max_ED_signed_ramp,max_ED_positive_clean,max_ED_positive_ramp,max_delta_relative_kw,max_delta_ED_signed,max_delta_ED_positive,mean_delta_ED_signed,mean_delta_ED_positive,pct_ventanas_delta_ED_signed_positivo,pct_ventanas_delta_ED_positive_positivo,racha_max_delta_ED_signed_positivo,racha_max_delta_ED_positive_positivo,timestamp_maximo_ED,posicion_relativa_maximo_ED,n_ventanas_afectadas,hidden_energy_kwh,hidden_energy_pct,duration_min,rho_final,grupo_temporal,ramp_induced_detected,alto_impacto
ramp_lineal__1440_0.30_23,0.025129737332463264,0.039802905172109604,0.047900540154352675,0.07503830842237733,0.03861103029061673,0.07256446679081971,0.018902437761425972,0.04865662191923932,0.05082534482073124,0.0025990404224764613,0.003984328718915882,36.666666666666664,43.333333333333336,6,7,2009-10-19 06:23:00,0.8620689655172413,30,8.12123862731482,35.63869380110682,1440,0.3,D,False,True
ramp_lineal__1440_0.30_25,0.018175100907683372,0.01827971637248993,0.06300785454220971,0.05600263030012776,0.048720918270502005,0.04715895574287737,0.003456869162619114,0.0011401406463870355,0.0008079861383429865,-0.006607947800038796,-0.0031741755216488543,6.666666666666667,13.333333333333334,2,2,2009-01-05 13:23:00,0.4827586206896552,30,11.371713337962962,42.474927897986994,1440,0.3,C,False,True
ramp_lineal__1440_0.30_26,0.017024466767907143,0.017228638753294945,0.07464040317337282,0.06378071060947989,0.05960634779647939,0.0479064762155994,0.0040065813809633255,0.0010506713584237277,0.0005374989877897918,-0.006060687227764526,-0.006206728520612068,13.333333333333334,13.333333333333334,1,1,2009-01-13 16:23:00,0.5517241379310345,30,15.05897464814814,41.80207520485562,1440,0.3,C,False,True
ramp_lineal__1440_0.30_29,0.028159506618976593,0.029577268287539482,0.08404310981529893,0.08230143346981192,0.06725746839532946,0.05402619007190465,0.011258881539106369,0.009810434290353696,0.011236309035839932,-0.0020484026190141853,-0.0036055157630108295,26.666666666666668,36.666666666666664,5,7,2009-04-17 06:23:00,0.7586206896551724,30,13.879253175925925,40.1174293092453,1440,0.3,C,False,True
ramp_lineal__1440_0.30_30,0.01977110654115677,0.0243992917239666,0.06919819754940192,0.06449652624244932,0.05611014421508773,0.049743107811502936,0.009929181076586246,0.012101397241776404,0.0160743216213658,-0.0010449260851410212,-0.0011691408328863473,36.666666666666664,33.33333333333333,7,7,2009-06-11 13:23:00,0.27586206896551724,30,6.28607160416667,29.0583268038362,1440,0.3,D,False,True
ramp_lineal__1440_0.30_33,0.024650754407048225,0.031859319657087326,0.06535535266178698,0.05932898580837693,0.052892738778021336,0.047852559506782875,0.007208565250039101,0.023837717466221597,0.021431991530277462,0.0009642528682520967,0.0013992538042353162,60.0,53.333333333333336,8,7,2009-04-09 13:23:00,0.4482758620689655,30,13.232014557870375,42.014753912536165,1440,0.3,D,False,True
ramp_lineal__1440_0.30_34,0.019079113379120827,0.021776532754302025,0.056448726942651066,0.05344053332757811,0.047527130403848004,0.04636769548354329,0.0040273405611515045,0.0039321701503077094,0.010568522238559232,-0.004387920338132704,-0.0022743413289850727,13.333333333333334,26.666666666666668,1,4,2009-01-09 12:23:00,0.4482758620689655,30,12.89919469675926,43.305554972703234,1440,0.3,D,False,True
ramp_lineal__1440_0.30_36,0.020309096202254295,0.03312660753726959,0.057588415738866444,0.06534243911005296,0.04821289811790231,0.062125358255190846,0.014801247045397758,0.04439057474705074,0.0483603505562189,0.003336992158001606,0.0033415765636737103,36.666666666666664,33.33333333333333,8,8,2009-11-10 07:23:00,0.7931034482758621,30,7.415860893518516,33.99039866369691,1440,0.3,D,False,True
ramp_lineal__1440_0.30_37,0.026619164273142815,0.03425830230116844,0.05245298369761344,0.06365476893976253,0.04458833040543051,0.06080456111501897,0.01267806626856327,0.02977228034517744,0.04356685058667183,0.0029525344726422796,0.0034056577965216033,43.333333333333336,33.33333333333333,7,7,2008-12-22 03:23:00,0.8620689655172413,30,16.288994425925925,39.434649014619865,1440,0.3,D,False,True
ramp_lineal__1440_0.30_38,0.027047522366046906,0.03866078704595566,0.034755874678138565,0.06384808964359907,0.029955891987074774,0.05794782792046398,0.01391545683145523,0.040440636921161455,0.03742828070026202,0.008372293944158638,0.005993577205042736,56.666666666666664,50.0,13,10,2009-05-24 16:23:00,0.8275862068965517,30,5.968893275462964,31.3983717975769,1440,0.3,D,False,True
ramp_lineal__1440_0.30_40,0.03219856321811676,0.03116615116596222,0.05092461042907757,0.05877526423470872,0.03975027911090466,0.03722011089091707,0.0054126642644405365,0.015367696514645875,0.00913681316490515,0.004412679292195112,-0.00023254461613970108,63.33333333333333,46.666666666666664,14,6,2009-08-30 04:23:00,0.3103448275862069,30,10.596993668981485,39.998818576474086,1440,0.3,C,False,True
ramp_lineal__1440_0.30_41,0.040041662752628326,0.039633143693208694,0.07560483015855377,0.07405761551859522,0.053286009281735915,0.05167860478260599,0.01053658127784729,0.018434725795771226,0.019609544882374454,0.004584532185195889,0.0026665092504215985,66.66666666666666,50.0,16,5,2009-10-23 18:23:00,0.20689655172413793,30,12.330682064814807,35.20031496253637,1440,0.3,C,False,True
ramp_lineal__1440_0.30_43,0.021771222352981567,0.034327078610658646,0.0787375983481648,0.0783304772961354,0.06566935527702614,0.06400331668631552,0.023364614695310593,0.025753071988089474,0.02464246379206442,0.0011576094240937857,-0.00028454809920302646,36.666666666666664,36.666666666666664,6,6,2009-05-01 05:23:00,0.7931034482758621,30,11.89288942592592,34.954138886929485,1440,0.3,D,False,True
ramp_lineal__1440_0.30_44,0.03003092296421528,0.040931642055511475,0.04613017050955235,0.07956520955772747,0.035670523352606086,0.0674265539001581,0.013235209509730339,0.04095742926960355,0.037177787107845556,0.009514273340850551,0.007962100964288163,76.66666666666667,53.333333333333336,11,11,2009-08-31 20:23:00,0.7931034482758621,30,6.773085067129633,32.555448353003875,1440,0.3,D,False,True
ramp_lineal__1440_0.30_45,0.015898866578936577,0.01917531155049801,0.07546145656184446,0.07691607372497393,0.05947626157241683,0.05437955991244496,0.012336977757513523,0.004951308654932027,0.0017828390018158127,-0.005716443167159733,-0.005846182199049295,20.0,10.0,3,2,2009-02-10 16:23:00,0.8620689655172413,30,10.885023819444442,39.20562583391561,1440,0.3,D,False,True
